"symbol","name","sector","exchange","emp_count","start_adj_close","end_adj_close","delta_adj_close","start_vol","end_vol","delta_vol","div_count","div_action","split_count","split_action","market_cap","cap_size"
"SFM","SPROUTS FARMERS MARKET INC","Consumer Staples","NASDAQ",32000,147,142.389999389648,-4.61000061035156,1446500,2133700,687200,0,0,0,0,14323472384,"Large Cap"
"ABCB","AMERIS BANCORP","Financials","New York Stock Exchange Inc.",2733,65.3801498413086,57.577579498291,-7.80257034301758,466200,1111200,645000,0,0,0,0,3509375744,"Medium Cap"
"IDA","IDACORP INC","Utilities","New York Stock Exchange Inc.",2100,110.87215423584,114.23999786377,3.36784362792969,249000,587100,338100,1,1,0,0,6179911168,"Medium Cap"
"ANET","ARISTA NETWORKS INC","Information Technology","New York Stock Exchange Inc.",4023,121.5,83.129997253418,-38.370002746582,6366600,10786500,4419900,0,0,0,0,81178296320,"Large Cap"
"PAYO","PAYONEER GLOBAL INC","Financials","NASDAQ",2167,10.3400001525879,7.46000003814697,-2.88000011444092,4370700,7470900,3100200,0,0,0,0,2234693376,"Medium Cap"
"SYNA","SYNAPTICS INC","Information Technology","NASDAQ",1716,85.5599975585938,64.0999984741211,-21.4599990844727,484200,722300,238100,0,0,0,0,1890753408,"Small Cap"
"AGX","ARGAN INC","Industrials","New York Stock Exchange Inc.",1214,184.972290039062,120.599998474121,-64.3722915649414,478900,360100,-118800,1,1,0,0,1637194752,"Small Cap"
"FMC","FMC CORP","Materials","New York Stock Exchange Inc.",5800,53.7708511352539,40.9396171569824,-12.8312339782715,1044500,38255700,37211200,0,0,0,0,4426597376,"Medium Cap"
"ARLO","ARLO TECHNOLOGIES INC","Information Technology","New York Stock Exchange Inc.",363,12.1899995803833,10.5299997329712,-1.65999984741211,977600,1425300,447700,0,0,0,0,867649856,"Small Cap"
"FERG","FERGUSON ENTERPRISES INC","Industrials","New York Stock Exchange Inc.",35000,181.4365234375,162.330001831055,-19.1065216064453,1565300,3873400,2308100,0,0,0,0,31218714624,"Large Cap"
"CSL","CARLISLE COMPANIES INC","Industrials","New York Stock Exchange Inc.",11000,407.099029541016,336.290008544922,-70.8090209960938,365800,1513400,1147600,1,1,0,0,14449657856,"Large Cap"
"URBN","URBAN OUTFITTERS INC","Consumer Discretionary","NASDAQ",10920,60.439998626709,49.1300010681152,-11.3099975585938,3274600,2587100,-687500,0,0,0,0,4318920192,"Medium Cap"
"WTW","WILLIS TOWERS WATSON PLC","Financials","NASDAQ",48000,321.610015869141,331.802124023438,10.1921081542969,510400,892600,382200,0,0,0,0,30688790528,"Large Cap"
"EAF","GRAFTECH INTERNATIONAL LTD","Industrials","New York Stock Exchange Inc.",1249,1.76999998092651,0.990000009536743,-0.779999971389771,1114600,6454100,5339500,0,0,0,0,173449600,"Small Cap"
"LUV","SOUTHWEST AIRLINES","Industrials","New York Stock Exchange Inc.",73463,33.073844909668,34.8300018310547,1.75615692138672,8090600,21663000,13572400,1,1,0,0,15332140032,"Large Cap"
"BCO","BRINKS","Industrials","New York Stock Exchange Inc.",66000,94.1043472290039,83.8300018310547,-10.2743453979492,223200,1256600,1033400,1,1,0,0,3645774592,"Medium Cap"
"SR","SPIRE INC","Utilities","New York Stock Exchange Inc.",3589,71.5724182128906,76.4100036621094,4.83758544921875,612400,898900,286500,1,1,0,0,4422028288,"Medium Cap"
"AFG","AMERICAN FINANCIAL GROUP INC","Financials","New York Stock Exchange Inc.",8500,133.016159057617,124.730003356934,-8.28615570068359,321200,4213600,3892400,1,1,0,0,10229859328,"Large Cap"
"RICK","RCI HOSPITALITY HOLDINGS INC","Consumer Discretionary","NASDAQ",3778,53.7070655822754,45.1399993896484,-8.56706619262695,59800,72600,12800,1,1,0,0,352901824,"Small Cap"
"ESTC","ELASTIC NV","Information Technology","New York Stock Exchange Inc.",3299,100.360000610352,97.2099990844727,-3.15000152587891,1031200,1137800,106600,0,0,0,0,7950005760,"Medium Cap"
"HMST","HOMESTREET INC","Financials","NASDAQ",839,11,9.23999977111816,-1.76000022888184,121900,327100,205200,0,0,0,0,214751088,"Small Cap"
"RJF","RAYMOND JAMES INC","Financials","New York Stock Exchange Inc.",18000,169.079208374023,140.552261352539,-28.5269470214844,951200,5311200,4360000,0,0,0,0,25337122816,"Large Cap"
"REG","REGENCY CENTERS REIT CORP","Real Estate","NASDAQ",492,71.2717361450195,71.5,0.228263854980469,1022300,1509100,486800,1,1,0,0,12558983168,"Large Cap"
"MMC","MARSH & MCLENNAN INC","Financials","New York Stock Exchange Inc.",85000,216.681793212891,231.532897949219,14.8511047363281,2610400,3067100,456700,1,1,0,0,113466269696,"Large Cap"
"KNTK","KINETIK HOLDINGS INC CLASS A","Energy","New York Stock Exchange Inc.",330,65.6653060913086,52.7299995422363,-12.9353065490723,1184300,804800,-379500,1,1,0,0,2647670016,"Medium Cap"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","New York Stock Exchange Inc.",44020,78.4419403076172,66.9499969482422,-11.491943359375,2944600,5875400,2930800,1,1,0,0,19039715328,"Large Cap"
"IDXX","IDEXX LABORATORIES INC","Health Care","NASDAQ",11000,427.329986572266,420.989990234375,-6.33999633789062,761700,706600,-55100,0,0,0,0,31907485696,"Large Cap"
"COHR","COHERENT CORP","Information Technology","New York Stock Exchange Inc.",26157,103.199996948242,68.2399978637695,-34.9599990844727,3019200,2656300,-362900,0,0,0,0,7838231552,"Medium Cap"
"HCAT","HEALTH CATALYST INC","Health Care","NASDAQ",1300,5.67999982833862,4.40999984741211,-1.26999998092651,1360800,737300,-623500,0,0,0,0,281544512,"Small Cap"
"INFA","INFORMATICA INC CLASS A","Information Technology","New York Stock Exchange Inc.",5000,24.8600006103516,18.1299991607666,-6.73000144958496,927200,2190000,1262800,0,0,0,0,5044325376,"Medium Cap"
"WEAV","WEAVE COMMUNICATIONS INC","Information Technology","New York Stock Exchange Inc.",844,15.789999961853,11.6999998092651,-4.09000015258789,897300,1023600,126300,0,0,0,0,695400896,"Small Cap"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","New York Stock Exchange Inc.",14000,232.637008666992,232.899993896484,0.262985229492188,465100,1115400,650300,1,1,0,0,26333954048,"Large Cap"
"CYH","COMMUNITY HEALTH SYSTEMS INC","Health Care","New York Stock Exchange Inc.",48000,3.29999995231628,2.59999990463257,-0.700000047683716,2209400,2691900,482500,0,0,0,0,343742368,"Small Cap"
"FN","FABRINET","Information Technology","New York Stock Exchange Inc.",14213,252.100006103516,220.699996948242,-31.4000091552734,321600,650900,329300,0,0,0,0,6155301376,"Medium Cap"
"AON","AON PLC CLASS A","Financials","New York Stock Exchange Inc.",50000,368.079986572266,390.350006103516,22.27001953125,1338500,1359500,21000,0,0,0,0,81164533760,"Large Cap"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","New York Stock Exchange Inc.",53749,198.559997558594,173.610000610352,-24.9499969482422,3111100,5500400,2389300,0,0,0,0,60589330432,"Large Cap"
"WALD","WALDENCAST PLC CLASS A","Consumer Staples","NASDAQ",284,3.02999997138977,3.10999989509583,0.0799999237060547,23700,105500,81800,0,0,0,0,311711328,"Small Cap"
"PRIM","PRIMORIS SERVICES CORP","Industrials","New York Stock Exchange Inc.",14058,88.905632019043,63.5311279296875,-25.3745040893555,708600,1349900,641300,0,0,0,0,2839174400,"Medium Cap"
"AGCO","AGCO CORP","Industrials","New York Stock Exchange Inc.",27900,102.812301635742,93.0899963378906,-9.72230529785156,550800,2770500,2219700,1,1,0,0,5917335552,"Medium Cap"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","NASDAQ",19896,16.9221153259277,15.0200004577637,-1.90211486816406,22133600,99686600,77553000,1,1,0,0,18405449728,"Large Cap"
"TCBK","TRICO BANCSHARES","Financials","NASDAQ",1170,43.0080871582031,40.3899993896484,-2.61808776855469,101500,282800,181300,1,1,0,0,1196495872,"Small Cap"
"PAYC","PAYCOM SOFTWARE INC","Industrials","New York Stock Exchange Inc.",7308,208.8916015625,218.300003051758,9.40840148925781,424400,2944700,2520300,1,1,0,0,11207855104,"Large Cap"
"PAR","PAR TECHNOLOGY CORP","Information Technology","New York Stock Exchange Inc.",1802,73.2099990844727,61.7400016784668,-11.4699974060059,1803500,496800,-1306700,0,0,0,0,2108372864,"Medium Cap"
"UHAL","U HAUL HOLDING","Industrials","New York Stock Exchange Inc.",17836,72.2200012207031,62.4599990844727,-9.76000213623047,85300,115000,29700,0,0,0,0,10425406464,"Large Cap"
"CVGI","COMMERCIAL VEHICLE GROUP INC","Industrials","NASDAQ",7700,2.24000000953674,1.4099999666214,-0.830000042915344,195300,538300,343000,0,0,0,0,37758036,"Small Cap"
"AMG","AFFILIATED MANAGERS GROUP INC","Financials","New York Stock Exchange Inc.",4000,188.718902587891,168.110000610352,-20.6089019775391,254700,578200,323500,1,1,0,0,4353441792,"Medium Cap"
"LC","LENDINGCLUB CORP","Financials","New York Stock Exchange Inc.",1025,17.0400009155273,11.0799999237061,-5.96000099182129,1146800,1248000,101200,0,0,0,0,985306944,"Small Cap"
"KGS","KODIAK GAS SERVICES INC","Energy","New York Stock Exchange Inc.",781,48.5130271911621,37.7999992370605,-10.7130279541016,888300,2597400,1709100,1,1,0,0,2750597632,"Medium Cap"
"OLO","OLO INC CLASS A","Information Technology","New York Stock Exchange Inc.",683,7.84000015258789,6.44000005722046,-1.40000009536743,2275500,1790200,-485300,0,0,0,0,971193600,"Small Cap"
"HNST","THE HONEST COMPANY INC","Consumer Staples","NASDAQ",176,6.09999990463257,5.01999998092651,-1.07999992370605,3793400,2041700,-1751700,0,0,0,0,455243776,"Small Cap"
"AVA","AVISTA CORP","Utilities","New York Stock Exchange Inc.",0,37.1430549621582,39.7000007629395,2.55694580078125,476800,3994400,3517600,1,1,0,0,3268577280,"Medium Cap"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","New York Stock Exchange Inc.",297,105.154075622559,94.0305862426758,-11.1234893798828,626900,1674800,1047900,0,0,0,0,7696342016,"Medium Cap"
"PGNY","PROGYNY INC","Health Care","NASDAQ",563,21.4799995422363,21.8600006103516,0.380001068115234,2238400,5122400,2884000,0,0,0,0,1930340480,"Small Cap"
"GWRE","GUIDEWIRE SOFTWARE INC","Information Technology","New York Stock Exchange Inc.",3469,181.490005493164,191.539993286133,10.0499877929688,697600,1448100,750500,0,0,0,0,14616212480,"Large Cap"
"KBH","KB HOME","Consumer Discretionary","New York Stock Exchange Inc.",2205,66.7810363769531,59.75,-7.03103637695312,1254000,4458300,3204300,1,1,0,0,4125618176,"Medium Cap"
"TXG","10X GENOMICS INC CLASS A","Health Care","NASDAQ",1259,16.1599998474121,10.3900003433228,-5.76999950408936,1723400,3434900,1711500,0,0,0,0,913595904,"Small Cap"
"AMBC","AMBAC FINANCIAL GROUP INC","Financials","New York Stock Exchange Inc.",178,11.4399995803833,8.77000045776367,-2.66999912261963,285600,10492100,10206500,0,0,0,0,327857216,"Small Cap"
"FC","FRANKLIN COVEY","Industrials","New York Stock Exchange Inc.",1084,33.6800003051758,28.4899997711182,-5.19000053405762,96300,423900,327600,0,0,0,0,268196000,"Small Cap"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materials","New York Stock Exchange Inc.",23000,317.819244384766,289.879852294922,-27.9393920898438,1975100,2875100,9e+05,0,0,0,0,58615750656,"Large Cap"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES IN","Industrials","New York Stock Exchange Inc.",6549,262.869659423828,224.539993286133,-38.3296661376953,2e+05,1094000,894000,1,1,0,0,8091853824,"Medium Cap"
"NKE","NIKE INC CLASS B","Consumer Discretionary","New York Stock Exchange Inc.",79400,72.8015213012695,67.9400024414062,-4.86151885986328,14199900,77287000,63087100,1,1,0,0,84500430848,"Large Cap"
"MRC","MRC GLOBAL INC","Industrials","New York Stock Exchange Inc.",2800,14.8500003814697,11.9099998474121,-2.94000053405762,762700,2233200,1470500,0,0,0,0,843617344,"Small Cap"
"DIS","WALT DISNEY","Communication","New York Stock Exchange Inc.",173250,108.699996948242,99.4599990844727,-9.23999786376953,8643700,15089900,6446200,0,0,0,0,151004692480,"Large Cap"
"XNCR","XENCOR INC","Health Care","NASDAQ",280,20.4500007629395,13.1999998092651,-7.25000095367432,559500,2567800,2008300,0,0,0,0,612313920,"Small Cap"
"ADV","ADVANTAGE SOLUTIONS INC CLASS A","Communication","NASDAQ",20000,2.60999989509583,1.75999999046326,-0.849999904632568,501100,2423100,1922000,0,0,0,0,417831680,"Small Cap"
"GME","GAMESTOP CORP CLASS A","Consumer Discretionary","New York Stock Exchange Inc.",8000,27.4699993133545,24.75,-2.71999931335449,5867800,6893900,1026100,0,0,0,0,10502002688,"Large Cap"
"REPX","RILEY EXPLORATION PERMIAN INC","Energy","Nyse Mkt Llc",90,36.1885375976562,29.7900009155273,-6.39853668212891,99900,121500,21600,1,1,0,0,526234688,"Small Cap"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Financials","New York Stock Exchange Inc.",187,18.8296413421631,20.9454402923584,2.11579895019531,5204300,12579400,7375100,0,0,0,0,11251960832,"Large Cap"
"STWD","STARWOOD PROPERTY TRUST REIT INC","Financials","New York Stock Exchange Inc.",293,18.7942676544189,19.4578247070312,0.663557052612305,3027500,3747100,719600,0,0,0,0,6330411520,"Medium Cap"
"DGICA","DONEGAL GROUP INC CLASS A","Financials","NASDAQ",0,14.3804950714111,18.2299995422363,3.8495044708252,75400,162000,86600,1,1,0,0,651907648,"Small Cap"
"HGV","HILTON GRAND VACATIONS INC","Consumer Discretionary","New York Stock Exchange Inc.",15000,41.4799995422363,37.6300010681152,-3.84999847412109,733900,1277400,543500,0,0,0,0,3183264768,"Medium Cap"
"RMD","RESMED INC","Health Care","New York Stock Exchange Inc.",9980,247.234924316406,219.699996948242,-27.5349273681641,1047900,1171800,123900,1,1,0,0,30132703232,"Large Cap"
"UVV","UNIVERSAL CORP","Consumer Staples","New York Stock Exchange Inc.",10800,51.7000007629395,54.1100006103516,2.40999984741211,91400,540600,449200,0,0,0,0,1333652736,"Small Cap"
"SPSC","SPS COMMERCE INC","Information Technology","NASDAQ",2489,195.479995727539,130.130004882812,-65.3499908447266,157900,658000,500100,0,0,0,0,4864305664,"Medium Cap"
"NFG","NATIONAL FUEL GAS","Utilities","New York Stock Exchange Inc.",2240,69.3140106201172,77.6591186523438,8.34510803222656,638700,1464500,825800,0,0,0,0,6613026816,"Medium Cap"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Consumer Discretionary","NASDAQ",1400,33.7599983215332,24.7900009155273,-8.96999740600586,43900,114100,70200,0,0,0,0,248934016,"Small Cap"
"HDSN","HUDSON TECHNOLOGIES INC","Industrials","NASDAQ",237,6.07999992370605,6.15000009536743,0.070000171661377,316100,705800,389700,0,0,0,0,239936784,"Small Cap"
"CUBE","CUBESMART REIT","Real Estate","New York Stock Exchange Inc.",3040,40.9749755859375,41.1033935546875,0.12841796875,2730800,2040600,-690200,0,0,0,0,9099260928,"Medium Cap"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","New York Stock Exchange Inc.",44000,206.994079589844,201.470001220703,-5.52407836914062,549100,1446100,897000,1,1,0,0,7256624128,"Medium Cap"
"CIVI","CIVITAS RESOURCES INC","Energy","New York Stock Exchange Inc.",516,51.9416923522949,34.7900009155273,-17.1516914367676,1575300,4357300,2782000,1,1,0,0,2258459904,"Medium Cap"
"SABR","SABRE CORP","Consumer Discretionary","NASDAQ",6232,3.39000010490417,3.5,0.109999895095825,3953500,7620400,3666900,0,0,0,0,830050560,"Small Cap"
"HP","HELMERICH & PAYNE INC","Energy","New York Stock Exchange Inc.",7100,36.0467300415039,24.7999992370605,-11.2467308044434,1134400,2764200,1629800,1,1,0,0,1969683840,"Small Cap"
"CSGP","COSTAR GROUP INC","Real Estate","NASDAQ",6450,74.1600036621094,78.4599990844727,4.29999542236328,2194200,4383500,2189300,0,0,0,0,30628429824,"Large Cap"
"MEG","MONTROSE ENVIRONMENTAL GRP INC","Industrials","New York Stock Exchange Inc.",3480,24.0100002288818,14.6300001144409,-9.38000011444092,685300,1820500,1135200,0,0,0,0,410763680,"Small Cap"
"AMKR","AMKOR TECHNOLOGY INC","Information Technology","NASDAQ",28700,26.6057987213135,19.4200000762939,-7.18579864501953,2620100,14880300,12260200,1,1,0,0,3671372288,"Medium Cap"
"NMIH","NMI HOLDINGS INC","Financials","NASDAQ",229,37.7599983215332,35.2900009155273,-2.46999740600586,508500,1738300,1229800,0,0,0,0,2646815488,"Medium Cap"
"SMG","SCOTTS MIRACLE GRO","Materials","New York Stock Exchange Inc.",5500,70.3243942260742,57.9900016784668,-12.3343925476074,371100,4125200,3754100,1,1,0,0,2954671616,"Medium Cap"
"HCA","HCA HEALTHCARE INC","Health Care","New York Stock Exchange Inc.",220000,317.752075195312,328.790008544922,11.0379333496094,1846000,3392400,1546400,1,1,0,0,81653227520,"Large Cap"
"FHN","FIRST HORIZON CORP","Financials","New York Stock Exchange Inc.",7200,21.2360286712646,19.2900009155273,-1.9460277557373,6690000,11623300,4933300,1,1,0,0,8334500864,"Medium Cap"
"NUVL","NUVALENT INC CLASS A","Health Care","NASDAQ",127,78.2799987792969,77.9599990844727,-0.319999694824219,387100,612600,225500,0,0,0,0,4706846208,"Medium Cap"
"BATRK","ATLANTA BRAVES HOLDINGS INC SERIES","Communication","NASDAQ",1240,38.0699996948242,39.3800010681152,1.31000137329102,272500,289000,16500,0,0,0,0,2396538368,"Medium Cap"
"ED","CONSOLIDATED EDISON INC","Utilities","New York Stock Exchange Inc.",14592,92.3826293945312,107.800003051758,15.4173736572266,2761500,4415400,1653900,1,1,0,0,38597832704,"Large Cap"
"AX","AXOS FINANCIAL INC","Financials","New York Stock Exchange Inc.",1781,72.3899993896484,64.2099990844727,-8.18000030517578,305800,1092100,786300,0,0,0,0,3302006272,"Medium Cap"
"LLYVA","LIBERTY MEDIA LIBERTY LIVE CORP SE","Communication","NASDAQ",0,70.0800018310547,65.0199966430664,-5.06000518798828,46100,427200,381100,0,0,0,0,5928442368,"Medium Cap"
"WK","WORKIVA INC CLASS A","Information Technology","New York Stock Exchange Inc.",2751,114.040000915527,87.2300033569336,-26.8099975585938,1723800,694400,-1029400,0,0,0,0,3792433920,"Medium Cap"
"DKNG","DRAFTKINGS INC CLASS A","Consumer Discretionary","NASDAQ",4400,41.5099983215332,39.4900016784668,-2.01999664306641,8708200,9574300,866100,0,0,0,0,15833606144,"Large Cap"
"VNT","VONTIER CORP","Information Technology","New York Stock Exchange Inc.",8000,38.9720687866211,33.7099990844727,-5.26206970214844,913500,1000500,87000,1,1,0,0,4297430016,"Medium Cap"
"OKE","ONEOK INC","Energy","New York Stock Exchange Inc.",4775,108.685592651367,99.3399963378906,-9.34559631347656,3287200,9379300,6092100,1,1,0,0,50506936320,"Large Cap"
"VERV","VERVE THERAPEUTICS INC","Health Care","NASDAQ",255,6.57000017166138,5.55000019073486,-1.01999998092651,2125300,1163400,-961900,0,0,0,0,321440800,"Small Cap"
"RBA","RB GLOBAL INC","Industrials","New York Stock Exchange Inc.",7900,90.8499984741211,98.9599990844727,8.11000061035156,1652700,2341000,688300,0,0,0,0,17193351168,"Large Cap"
"W","WAYFAIR INC CLASS A","Consumer Discretionary","New York Stock Exchange Inc.",12800,48.6300010681152,33.6599998474121,-14.9700012207031,6763700,5519700,-1244000,0,0,0,0,3307021312,"Medium Cap"
"DV","DOUBLEVERIFY HOLDINGS INC","Information Technology","New York Stock Exchange Inc.",1101,19.9300003051758,14.0799999237061,-5.85000038146973,1519000,3258700,1739700,0,0,0,0,2066849408,"Medium Cap"
"CWBC","COMMUNITY WEST BANCSHARES","Financials","NASDAQ",356,18.9526462554932,18,-0.952646255493164,34100,116100,82000,1,1,0,0,317384672,"Small Cap"
"CVLT","COMMVAULT SYSTEMS INC","Information Technology","NASDAQ",2882,164.009994506836,161.520004272461,-2.489990234375,265200,685400,420200,0,0,0,0,6131065856,"Medium Cap"
"ANDE","ANDERSONS INC","Consumer Staples","NASDAQ",2259,43.7205009460449,42.1277694702149,-1.59273147583008,275600,3437700,3162100,0,0,0,0,1319991040,"Small Cap"
"RH","RH","Consumer Discretionary","New York Stock Exchange Inc.",5330,454.519989013672,242.179992675781,-212.339996337891,641500,1263400,621900,0,0,0,0,2727993344,"Medium Cap"
"RPM","RPM INTERNATIONAL INC","Materials","New York Stock Exchange Inc.",17200,128.309997558594,114.269996643066,-14.0400009155273,600400,1172700,572300,0,0,0,0,13914914816,"Large Cap"
"S","SENTINELONE INC CLASS A","Information Technology","New York Stock Exchange Inc.",2500,22.7299995422363,19.2700004577637,-3.45999908447266,4630500,8165800,3535300,0,0,0,0,5574499840,"Medium Cap"
"TRIP","TRIPADVISOR INC","Communication","NASDAQ",2890,15.8999996185303,14.8900003433228,-1.00999927520752,2809200,1988100,-821100,0,0,0,0,1641065472,"Small Cap"
"TRU","TRANSUNION","Industrials","New York Stock Exchange Inc.",13000,96.243293762207,85.3399963378906,-10.9032974243164,1663500,2941900,1278400,1,1,0,0,13874453504,"Large Cap"
"SWX","SOUTHWEST GAS HOLDINGS INC","Utilities","New York Stock Exchange Inc.",14943,73.0709533691406,75.129997253418,2.05904388427734,406300,825300,419000,1,1,0,0,4950320640,"Medium Cap"
"BLD","TOPBUILD CORP","Consumer Discretionary","New York Stock Exchange Inc.",14012,350.790008544922,298.519989013672,-52.27001953125,212700,739300,526600,0,0,0,0,8863958016,"Medium Cap"
"DVAX","DYNAVAX TECHNOLOGIES CORP","Health Care","NASDAQ",408,12.6800003051758,13.8199996948242,1.13999938964844,1828600,3366200,1537600,0,0,0,0,1569498112,"Small Cap"
"RMBS","RAMBUS INC","Information Technology","NASDAQ",623,63.0499992370605,56.7200012207031,-6.32999801635742,761500,1222900,461400,0,0,0,0,4633608704,"Medium Cap"
"VMEO","VIMEO INC","Communication","NASDAQ",1070,6.34999990463257,5.46999979019165,-0.880000114440918,1254000,2690400,1436400,0,0,0,0,783046976,"Small Cap"
"ARVN","ARVINAS INC","Health Care","NASDAQ",445,18.5699996948242,8.75,-9.81999969482422,508600,3239100,2730500,0,0,0,0,451143680,"Small Cap"
"NDAQ","NASDAQ INC","Financials","NASDAQ",9120,79.6044006347656,75.5500030517578,-4.05439758300781,1983900,3046300,1062400,1,1,0,0,39253647360,"Large Cap"
"GRWG","GROWGENERATION CORP","Consumer Discretionary","NASDAQ",372,1.49000000953674,1.26999998092651,-0.220000028610229,590300,905800,315500,0,0,0,0,57085624,"Small Cap"
"TEAM","ATLASSIAN CORP CLASS A","Information Technology","NASDAQ",12157,256.190002441406,227.339996337891,-28.8500061035156,1153300,2518300,1365000,0,0,0,0,49169539072,"Large Cap"
"SKIN","BEAUTY HEALTH COMPANY CLASS A CLAS","Consumer Staples","NASDAQ",881,1.80999994277954,1.30999994277954,-0.5,487400,744800,257400,0,0,0,0,150294000,"Small Cap"
"ENSG","ENSIGN GROUP INC","Health Care","NASDAQ",35300,139.261825561523,128.17724609375,-11.0845794677734,332200,1487700,1155500,0,0,0,0,7430707200,"Medium Cap"
"GNW","GENWORTH FINANCIAL INC","Financials","New York Stock Exchange Inc.",2700,6.98999977111816,6.92999982833862,-0.059999942779541,1869000,10813300,8944300,0,0,0,0,2722524928,"Medium Cap"
"MU","MICRON TECHNOLOGY INC","Information Technology","NASDAQ",48000,109.237770080566,94.5968322753906,-14.6409378051758,23533600,63239600,39706000,0,0,0,0,72329134080,"Large Cap"
"ACDC","PROFRAC HOLDING CLASS A CORP","Energy","NASDAQ",2949,9.02000045776367,7.67000007629395,-1.35000038146973,598600,590100,-8500,0,0,0,0,826518464,"Small Cap"
"ERII","ENERGY RECOVERY INC","Industrials","NASDAQ",269,15.1099996566772,16.1100006103516,1.00000095367432,226900,1028200,801300,0,0,0,0,791905856,"Small Cap"
"FFBC","FIRST FINANCIAL BANCORP","Financials","NASDAQ",2084,27.8242206573486,24.75,-3.07422065734863,409600,1031400,621800,1,1,0,0,2110774528,"Medium Cap"
"NXT","NEXTRACKER INC CLASS A","Industrials","NASDAQ",1050,42.4799995422363,44.2700004577637,1.79000091552734,2586700,3499000,912300,0,0,0,0,5756542464,"Medium Cap"
"RYAN","RYAN SPECIALTY HOLDINGS INC CLASS","Financials","New York Stock Exchange Inc.",4917,66.6247177124023,71.0400009155273,4.415283203125,768100,1096700,328600,1,1,0,0,18483902464,"Large Cap"
"VNDA","VANDA PHARMACEUTICALS INC","Health Care","NASDAQ",203,4.51000022888184,4.76999998092651,0.259999752044678,489300,606600,117300,0,0,0,0,241428240,"Small Cap"
"MIRM","MIRUM PHARMACEUTICALS INC","Health Care","NASDAQ",311,47.9799995422363,47.0200004577637,-0.959999084472656,430900,896100,465200,0,0,0,0,2060066816,"Medium Cap"
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Consumer Discretionary","New York Stock Exchange Inc.",22000,85.8747024536133,65.8499984741211,-20.0247039794922,240300,617100,376800,1,1,0,0,1886124672,"Small Cap"
"XYZ","BLOCK INC CLASS A","Financials","New York Stock Exchange Inc.",12000,89.5,61.1100006103516,-28.3899993896484,4269100,11395600,7126500,0,0,0,0,31135064064,"Large Cap"
"HSII","HEIDRICK AND STRUGGLES INTERNATION","Industrials","NASDAQ",2196,46.2899780273438,42.3300018310547,-3.95997619628906,113600,707900,594300,1,1,0,0,834148480,"Small Cap"
"CMS","CMS ENERGY CORP","Utilities","New York Stock Exchange Inc.",8356,67.7688217163086,73.5,5.73117828369141,1786000,4949700,3163700,1,1,0,0,21742669824,"Large Cap"
"ACMR","ACM RESEARCH CLASS A INC","Information Technology","NASDAQ",1590,18.5900001525879,26.8700008392334,8.28000068664551,1252900,1493400,240500,0,0,0,0,1281532800,"Small Cap"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","NASDAQ",6511,123.779998779297,70.3899993896484,-53.3899993896484,12770700,11942300,-828400,0,0,0,0,42809544704,"Large Cap"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","NASDAQ",15715,2229.0029296875,1851.19995117188,-377.802978515625,76300,136200,59900,1,1,0,0,21090508800,"Large Cap"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","NASDAQ",64000,296.569702148438,295.320007324219,-1.24969482421875,1652300,3951100,2298800,1,1,0,0,116418002944,"Large Cap"
"FTRE","FORTREA HOLDINGS INC","Health Care","NASDAQ",15500,18.7000007629395,8.77000045776367,-9.93000030517578,704300,8023600,7319300,0,0,0,0,582692032,"Small Cap"
"THR","THERMON GROUP HOLDINGS INC","Industrials","New York Stock Exchange Inc.",1416,29.8700008392334,29.3099994659424,-0.560001373291016,105600,317800,212200,0,0,0,0,844273920,"Small Cap"
"WSC","WILLSCOT HOLDINGS CORP CLASS A","Industrials","NASDAQ",5000,38.4801826477051,29.75,-8.73018264770508,7211200,35465200,28254000,1,1,0,0,4337877504,"Medium Cap"
"LEN","LENNAR A CORP CLASS A","Consumer Discretionary","New York Stock Exchange Inc.",12284,132.650619506836,115.220001220703,-17.4306182861328,6362200,12342100,5979900,1,1,1,1,29171468288,"Large Cap"
"CYTK","CYTOKINETICS INC","Health Care","NASDAQ",423,45.8199996948242,45.4300003051758,-0.389999389648438,1255100,3725500,2470400,0,0,0,0,4423835136,"Medium Cap"
"ALKT","ALKAMI TECHNOLOGY INC","Information Technology","NASDAQ",917,35.7599983215332,26.5499992370605,-9.20999908447266,252400,3377000,3124600,0,0,0,0,2419493376,"Medium Cap"
"SBUX","STARBUCKS CORP","Consumer Discretionary","NASDAQ",381000,97.4510879516602,97.0699996948242,-0.381088256835938,8803100,11366000,2562900,1,1,0,0,93259849728,"Large Cap"
